"";"Distribuidor ID";"Cliente ID";"Producto ID";"Territorio Venta ID";"Cantidad";"Precio Unitario";"tipo"
"20474";166;-1;605;4;10;323,994;"Botellas"
"20475";166;-1;434;4;8;356,898;"Botellas"
"20476";166;-1;390;4;5;672,294;"Botellas"
"20477";458;-1;384;5;1;672,294;"Botellas"
"20478";482;-1;584;8;1;323,994;"Botellas"
"20479";482;-1;217;8;1;20,994;"Botellas"
"20480";482;-1;606;8;2;323,994;"Botellas"
"20481";482;-1;390;8;3;672,294;"Botellas"
"20482";482;-1;545;8;2;24,294;"Botellas"
"20483";482;-1;374;8;1;1466,01;"Botellas"
"20484";482;-1;378;8;1;1466,01;"Botellas"
"20485";482;-1;434;8;1;356,898;"Botellas"
"20486";482;-1;546;8;1;37,254;"Botellas"
"20487";482;-1;388;8;3;672,294;"Botellas"
"20488";482;-1;583;8;1;1020,594;"Botellas"
"20489";482;-1;384;8;3;672,294;"Botellas"
"20490";482;-1;488;8;8;32,394;"Botellas"
"20491";482;-1;580;8;1;1020,594;"Botellas"
"20492";482;-1;481;8;6;5,394;"Botellas"
"20493";482;-1;482;8;7;5,394;"Botellas"
"20494";482;-1;604;8;4;323,994;"Botellas"
"20495";482;-1;380;8;5;1466,01;"Botellas"
"20496";482;-1;582;8;5;1020,594;"Botellas"
"20497";639;-1;463;8;3;14,694;"Botellas"
"20498";639;-1;287;8;2;202,332;"Botellas"
"20499";639;-1;408;8;3;72,162;"Botellas"
"20500";639;-1;434;8;1;356,898;"Botellas"
"20501";177;-1;569;9;1;445,41;"Botellas"
"20502";177;-1;576;9;1;1430,442;"Botellas"
"20503";177;-1;561;9;1;1430,442;"Botellas"
"20504";177;-1;552;9;4;54,894;"Botellas"
"20505";177;-1;555;9;1;63,9;"Botellas"
"20506";177;-1;559;9;1;12,144;"Botellas"
"20507";177;-1;573;9;1;1430,442;"Botellas"
"20508";177;-1;568;9;2;445,41;"Botellas"
"20509";177;-1;586;9;2;445,41;"Botellas"
"20510";177;-1;560;9;5;728,91;"Botellas"
"20511";177;-1;564;9;1;1430,442;"Botellas"
"20512";425;-1;361;6;1;1376,994;"Botellas"
"20513";425;-1;474;6;3;41,994;"Botellas"
"20514";425;-1;475;6;1;41,994;"Botellas"
"20515";425;-1;476;6;2;41,994;"Botellas"
"20516";320;-1;483;8;8;72;"Botellas"
"20517";320;-1;472;8;9;38,1;"Botellas"
"20518";320;-1;463;8;9;14,694;"Botellas"
"20519";320;-1;488;8;4;32,394;"Botellas"
"20520";320;-1;492;8;2;602,346;"Botellas"
"20521";320;-1;562;8;1;1430,442;"Botellas"
"20522";320;-1;491;8;10;32,394;"Botellas"
"20523";320;-1;237;8;7;29,994;"Botellas"
"20524";320;-1;560;8;3;728,91;"Botellas"
"20525";320;-1;231;8;10;29,994;"Botellas"
"20526";320;-1;564;8;8;1430,442;"Botellas"
"20527";320;-1;523;8;1;31,584;"Botellas"
"20528";320;-1;500;8;4;602,346;"Botellas"
"20529";320;-1;565;8;5;445,41;"Botellas"
"20530";320;-1;561;8;10;1430,442;"Botellas"
"20531";320;-1;222;8;4;20,994;"Botellas"
"20532";320;-1;507;8;2;200,052;"Botellas"
"20533";320;-1;490;8;6;32,394;"Botellas"
"20534";320;-1;499;8;2;602,346;"Botellas"
"20535";320;-1;577;8;1;728,91;"Botellas"
"20536";320;-1;217;8;5;20,994;"Botellas"
"20537";320;-1;586;8;3;445,41;"Botellas"
"20538";320;-1;566;8;1;445,41;"Botellas"
"20539";320;-1;465;8;7;14,694;"Botellas"
"20540";320;-1;568;8;7;445,41;"Botellas"
"20541";320;-1;493;8;4;200,052;"Botellas"
"20542";320;-1;477;8;10;2,994;"Botellas"
"20543";320;-1;480;8;6;1,374;"Botellas"
"20544";320;-1;484;8;13;4,611;"Cajas"
"20545";320;-1;467;8;2;14,694;"Botellas"
"20546";320;-1;225;8;8;5,394;"Botellas"
"20547";320;-1;487;8;15;30,2445;"Cajas"
"20548";320;-1;234;8;16;27,4945;"Cajas"
"20549";320;-1;471;8;14;36,83;"Cajas"
"20550";320;-1;214;8;3;20,994;"Botellas"
"20551";320;-1;502;8;2;200,052;"Botellas"
"20552";292;-1;482;4;6;5,394;"Botellas"
"20553";292;-1;225;4;4;5,394;"Botellas"
"20554";292;-1;580;4;1;1020,594;"Botellas"
"20555";292;-1;481;4;6;5,394;"Botellas"
"20556";292;-1;483;4;3;72;"Botellas"
"20557";292;-1;545;4;3;24,294;"Botellas"
"20558";292;-1;471;4;1;38,1;"Botellas"
"20559";292;-1;491;4;4;32,394;"Botellas"
"20560";292;-1;583;4;7;1020,594;"Botellas"
"20561";292;-1;606;4;3;323,994;"Botellas"
"20562";139;-1;488;7;6;32,394;"Botellas"
"20563";139;-1;483;7;6;72;"Botellas"
"20564";139;-1;231;7;3;29,994;"Botellas"
"20565";139;-1;487;7;9;32,994;"Botellas"
"20566";139;-1;471;7;14;36,83;"Cajas"
"20567";139;-1;547;7;3;48,594;"Botellas"
"20568";139;-1;472;7;11;36,83;"Botellas"
"20569";139;-1;237;7;1;29,994;"Botellas"
"20570";139;-1;214;7;7;20,994;"Botellas"
"20571";139;-1;580;7;2;1020,594;"Botellas"
"20572";139;-1;217;7;8;20,994;"Botellas"
"20573";139;-1;222;7;5;20,994;"Botellas"
"20574";139;-1;605;7;9;323,994;"Botellas"
"20575";139;-1;484;7;5;4,77;"Botellas"
"20576";139;-1;545;7;4;24,294;"Botellas"
"20577";139;-1;465;7;8;14,694;"Botellas"
"20578";139;-1;463;7;5;14,694;"Botellas"
"20579";139;-1;434;7;2;356,898;"Botellas"
"20580";139;-1;482;7;1;5,394;"Botellas"
"20581";139;-1;255;7;2;202,332;"Botellas"
"20582";139;-1;477;7;12;2,8942;"Botellas"
"20583";139;-1;491;7;13;31,3142;"Cajas"
"20584";139;-1;546;7;2;37,254;"Botellas"
"20585";139;-1;287;7;1;202,332;"Botellas"
"20586";139;-1;467;7;8;14,694;"Botellas"
"20587";139;-1;225;7;4;5,394;"Botellas"
"20588";139;-1;436;7;3;356,898;"Botellas"
"20589";139;-1;480;7;2;1,374;"Botellas"
"20590";139;-1;234;7;9;29,994;"Botellas"
"20591";139;-1;490;7;16;29,6945;"Cajas"
"20592";392;-1;490;8;1;32,394;"Botellas"
"20593";392;-1;390;8;1;672,294;"Botellas"
"20594";404;-1;583;5;1;1020,594;"Botellas"
"20595";404;-1;545;5;1;24,294;"Botellas"
"20596";404;-1;482;5;11;5,2142;"Botellas"
"20597";404;-1;217;5;1;20,994;"Botellas"
"20598";404;-1;434;5;1;356,898;"Botellas"
"20599";404;-1;605;5;1;323,994;"Botellas"
"20600";404;-1;580;5;2;1020,594;"Botellas"
"20601";183;-1;474;3;6;41,994;"Botellas"
"20602";183;-1;361;3;2;1376,994;"Botellas"
"20603";183;-1;476;3;8;41,994;"Botellas"
"20604";183;-1;475;3;2;41,994;"Botellas"
"20605";183;-1;359;3;3;1376,994;"Botellas"
"20606";241;-1;579;4;1;728,91;"Botellas"
"20607";241;-1;576;4;2;1430,442;"Botellas"
"20608";50;-1;483;8;2;72;"Botellas"
"20609";229;-1;546;7;3;37,254;"Botellas"
"20610";229;-1;434;7;1;356,898;"Botellas"
"20611";344;-1;606;1;2;323,994;"Botellas"
"20612";344;-1;547;1;1;48,594;"Botellas"
"20613";94;-1;527;4;3;158,43;"Botellas"
"20614";639;-1;255;8;2;202,332;"Botellas"
"20615";639;-1;408;8;1;72,162;"Botellas"
"20616";639;-1;436;8;1;356,898;"Botellas"
"20617";392;-1;434;8;4;356,898;"Botellas"
"20618";221;-1;390;4;2;672,294;"Botellas"
"20619";221;-1;584;4;1;323,994;"Botellas"
"20620";221;-1;472;4;11;36,83;"Botellas"
"20621";221;-1;463;4;7;14,694;"Botellas"
"20622";221;-1;471;4;11;36,83;"Botellas"
"20623";221;-1;477;4;4;2,994;"Botellas"
"20624";221;-1;467;4;3;14,694;"Botellas"
"20625";221;-1;583;4;7;1020,594;"Botellas"
"20626";221;-1;490;4;10;32,394;"Botellas"
"20627";221;-1;480;4;4;1,374;"Botellas"
"20628";221;-1;217;4;11;20,2942;"Botellas"
"20629";221;-1;487;4;10;32,994;"Botellas"
"20630";221;-1;214;4;9;20,994;"Botellas"
"20631";221;-1;234;4;4;29,994;"Botellas"
"20632";221;-1;546;4;1;37,254;"Botellas"
"20633";221;-1;488;4;4;32,394;"Botellas"
"20634";221;-1;482;4;3;5,394;"Botellas"
"20635";221;-1;547;4;2;48,594;"Botellas"
"20636";221;-1;605;4;6;323,994;"Botellas"
"20637";221;-1;225;4;19;4,9445;"Cajas"
"20638";221;-1;545;4;2;24,294;"Botellas"
"20639";221;-1;465;4;4;14,694;"Botellas"
"20640";221;-1;581;4;6;1020,594;"Botellas"
"20641";221;-1;483;4;8;72;"Botellas"
"20642";221;-1;255;4;2;202,332;"Botellas"
"20643";221;-1;222;4;10;20,994;"Botellas"
"20644";221;-1;376;4;3;1466,01;"Botellas"
"20645";221;-1;484;4;16;4,3725;"Cajas"
"20646";221;-1;434;4;1;356,898;"Botellas"
"20647";221;-1;231;4;9;29,994;"Botellas"
"20648";221;-1;384;4;2;672,294;"Botellas"
"20649";221;-1;481;4;4;5,394;"Botellas"
"20650";221;-1;237;4;7;29,994;"Botellas"
"20651";221;-1;491;4;21;29,6945;"Cajas"
"20652";538;-1;606;10;5;323,994;"Botellas"
"20653";538;-1;477;10;10;2,994;"Botellas"
"20654";538;-1;481;10;5;5,394;"Botellas"
"20655";538;-1;231;10;8;29,994;"Botellas"
"20656";538;-1;546;10;2;37,254;"Botellas"
"20657";538;-1;580;10;5;1020,594;"Botellas"
"20658";538;-1;222;10;8;20,994;"Botellas"
"20659";538;-1;234;10;12;28,9942;"Botellas"
"20660";538;-1;408;10;2;72,162;"Botellas"
"20661";538;-1;487;10;17;30,2445;"Cajas"
"20662";538;-1;225;10;12;5,2142;"Botellas"
"20663";538;-1;287;10;2;202,332;"Botellas"
"20664";538;-1;240;10;2;858,9;"Botellas"
"20665";538;-1;374;10;3;1466,01;"Botellas"
"20666";538;-1;465;10;14;14,2042;"Cajas"
"20667";538;-1;472;10;6;38,1;"Botellas"
"20668";538;-1;484;10;8;4,77;"Botellas"
"20669";538;-1;547;10;1;48,594;"Botellas"
"20670";538;-1;214;10;14;20,2942;"Cajas"
"20671";538;-1;386;10;2;672,294;"Botellas"
"20672";538;-1;237;10;2;29,994;"Botellas"
"20673";538;-1;243;10;2;858,9;"Botellas"
"20674";538;-1;418;10;2;356,898;"Botellas"
"20675";538;-1;471;10;9;38,1;"Botellas"
"20676";538;-1;434;10;2;356,898;"Botellas"
"20677";538;-1;463;10;8;14,694;"Botellas"
"20678";538;-1;545;10;1;24,294;"Botellas"
"20679";538;-1;483;10;11;69,6;"Botellas"
"20680";538;-1;490;10;10;32,394;"Botellas"
"20681";538;-1;480;10;2;1,374;"Botellas"
"20682";538;-1;217;10;8;20,994;"Botellas"
"20683";538;-1;491;10;12;31,3142;"Botellas"
"20684";538;-1;467;10;2;14,694;"Botellas"
"20685";538;-1;583;10;9;1020,594;"Botellas"
"20686";538;-1;488;10;10;32,394;"Botellas"
"20687";538;-1;605;10;3;323,994;"Botellas"
"20688";538;-1;378;10;3;1466,01;"Botellas"
"20689";538;-1;382;10;2;672,294;"Botellas"
"20690";538;-1;482;10;5;5,394;"Botellas"
"20691";523;-1;374;3;3;1466,01;"Botellas"
"20692";523;-1;382;3;1;672,294;"Botellas"
"20693";523;-1;222;3;4;20,994;"Botellas"
"20694";523;-1;547;3;2;48,594;"Botellas"
"20695";523;-1;606;3;2;323,994;"Botellas"
"20696";523;-1;477;3;20;2,7445;"Cajas"
"20697";523;-1;471;3;6;38,1;"Botellas"
"20698";523;-1;480;3;5;1,374;"Botellas"
"20699";523;-1;481;3;1;5,394;"Botellas"
"20700";523;-1;384;3;1;672,294;"Botellas"
"20701";523;-1;483;3;8;72;"Botellas"
"20702";523;-1;231;3;2;29,994;"Botellas"
"20703";523;-1;255;3;2;202,332;"Botellas"
"20704";523;-1;463;3;8;14,694;"Botellas"
"20705";523;-1;491;3;13;31,3142;"Cajas"
"20706";523;-1;487;3;11;31,8942;"Botellas"
"20707";523;-1;465;3;14;14,2042;"Cajas"
"20708";523;-1;225;3;7;5,394;"Botellas"
"20709";523;-1;237;3;6;29,994;"Botellas"
"20710";523;-1;234;3;15;27,4945;"Cajas"
"20711";523;-1;217;3;15;19,2445;"Cajas"
"20712";523;-1;390;3;6;672,294;"Botellas"
"20713";523;-1;490;3;14;31,3142;"Cajas"
"20714";523;-1;580;3;3;1020,594;"Botellas"
"20715";523;-1;436;3;2;356,898;"Botellas"
"20716";523;-1;418;3;4;356,898;"Botellas"
"20717";523;-1;546;3;1;37,254;"Botellas"
"20718";523;-1;584;3;2;323,994;"Botellas"
"20719";523;-1;467;3;7;14,694;"Botellas"
"20720";523;-1;484;3;11;4,611;"Botellas"
"20721";523;-1;488;3;2;32,394;"Botellas"
"20722";523;-1;376;3;2;1466,01;"Botellas"
"20723";523;-1;214;3;6;20,994;"Botellas"
"20724";523;-1;287;3;1;202,332;"Botellas"
"20725";523;-1;605;3;9;323,994;"Botellas"
"20726";523;-1;482;3;4;5,394;"Botellas"
"20727";523;-1;581;3;4;1020,594;"Botellas"
"20728";523;-1;472;3;6;38,1;"Botellas"
"20729";451;-1;573;1;6;1430,442;"Botellas"
"20730";451;-1;507;1;1;200,052;"Botellas"
"20731";451;-1;570;1;1;445,41;"Botellas"
"20732";451;-1;568;1;8;445,41;"Botellas"
"20733";451;-1;499;1;7;602,346;"Botellas"
"20734";451;-1;500;1;2;602,346;"Botellas"
"20735";451;-1;554;1;1;54,942;"Botellas"
"20736";451;-1;586;1;4;445,41;"Botellas"
"20737";451;-1;569;1;2;445,41;"Botellas"
"20738";451;-1;566;1;4;445,41;"Botellas"
"20739";451;-1;493;1;2;200,052;"Botellas"
"20740";451;-1;576;1;9;1430,442;"Botellas"
"20741";451;-1;560;1;2;728,91;"Botellas"
"20742";451;-1;506;1;1;200,052;"Botellas"
"20743";451;-1;579;1;6;728,91;"Botellas"
"20744";451;-1;574;1;3;1430,442;"Botellas"
"20745";451;-1;496;1;2;602,346;"Botellas"
"20746";591;-1;501;9;3;72,876;"Botellas"
"20747";591;-1;514;9;2;63,9;"Botellas"
"20748";591;-1;558;9;1;242,994;"Botellas"
"20749";591;-1;231;9;9;29,994;"Botellas"
"20750";591;-1;488;9;8;32,394;"Botellas"
"20751";664;-1;563;9;1;1430,442;"Botellas"
"20752";81;-1;418;5;3;356,898;"Botellas"
"20753";81;-1;465;5;9;14,694;"Botellas"
"20754";81;-1;580;5;1;1020,594;"Botellas"
"20755";81;-1;546;5;3;37,254;"Botellas"
"20756";81;-1;436;5;2;356,898;"Botellas"
"20757";81;-1;480;5;6;1,374;"Botellas"
"20758";81;-1;231;5;6;29,994;"Botellas"
"20759";81;-1;214;5;6;20,994;"Botellas"
"20760";81;-1;545;5;3;24,294;"Botellas"
"20761";81;-1;434;5;1;356,898;"Botellas"
"20762";81;-1;378;5;2;1466,01;"Botellas"
"20763";81;-1;374;5;2;1466,01;"Botellas"
"20764";81;-1;255;5;2;202,332;"Botellas"
"20765";81;-1;471;5;23;34,925;"Cajas"
"20766";81;-1;581;5;4;1020,594;"Botellas"
"20767";81;-1;467;5;8;14,694;"Botellas"
"20768";81;-1;237;5;2;29,994;"Botellas"
"20769";81;-1;472;5;14;36,83;"Cajas"
"20770";81;-1;490;5;12;31,3142;"Botellas"
"20771";81;-1;477;5;8;2,994;"Botellas"
"20772";81;-1;606;5;6;323,994;"Botellas"
"20773";81;-1;463;5;6;14,694;"Botellas"
"20774";81;-1;491;5;4;32,394;"Botellas"
"20775";81;-1;222;5;17;19,2445;"Cajas"
"20776";81;-1;484;5;4;4,77;"Botellas"
"20777";81;-1;384;5;2;672,294;"Botellas"
"20778";81;-1;234;5;6;29,994;"Botellas"
"20779";81;-1;390;5;2;672,294;"Botellas"
"20780";81;-1;487;5;6;32,994;"Botellas"
"20781";81;-1;287;5;1;202,332;"Botellas"
"20782";81;-1;408;5;1;72,162;"Botellas"
"20783";81;-1;482;5;4;5,394;"Botellas"
"20784";81;-1;483;5;10;72;"Botellas"
"20785";81;-1;584;5;4;323,994;"Botellas"
"20786";81;-1;488;5;10;32,394;"Botellas"
"20787";81;-1;243;5;2;858,9;"Botellas"
"20788";81;-1;605;5;4;323,994;"Botellas"
"20789";81;-1;583;5;3;1020,594;"Botellas"
"20790";81;-1;225;5;4;5,394;"Botellas"
"20791";81;-1;217;5;11;20,2942;"Botellas"
"20792";81;-1;382;5;2;672,294;"Botellas"
"20793";305;-1;572;2;3;445,41;"Botellas"
"20794";252;-1;551;2;1;158,43;"Botellas"
"20795";252;-1;531;2;2;149,874;"Botellas"
"20796";252;-1;359;2;2;1376,994;"Botellas"
"20797";252;-1;512;2;1;218,454;"Botellas"
"20798";494;-1;357;5;2;1391,994;"Botellas"
"20799";494;-1;543;5;1;37,254;"Botellas"
"20800";494;-1;298;5;1;809,76;"Botellas"
"20801";494;-1;597;5;4;323,994;"Botellas"
"20802";494;-1;511;5;3;218,454;"Botellas"
"20803";494;-1;400;5;4;37,152;"Botellas"
"20804";494;-1;589;5;1;461,694;"Botellas"
"20805";494;-1;309;5;3;818,7;"Botellas"
"20806";494;-1;590;5;3;461,694;"Botellas"
"20807";494;-1;594;5;3;338,994;"Botellas"
"20808";494;-1;359;5;2;1376,994;"Botellas"
"20809";494;-1;544;5;2;48,594;"Botellas"
"20810";494;-1;353;5;6;1391,994;"Botellas"
"20811";494;-1;599;5;1;323,994;"Botellas"
"20812";494;-1;593;5;3;338,994;"Botellas"
"20813";494;-1;476;5;7;41,994;"Botellas"
"20814";494;-1;361;5;2;1376,994;"Botellas"
"20815";494;-1;524;5;2;158,43;"Botellas"
"20816";494;-1;363;5;1;1376,994;"Botellas"
"20817";494;-1;475;5;1;41,994;"Botellas"
"20818";494;-1;591;5;1;338,994;"Botellas"
"20819";494;-1;588;5;2;461,694;"Botellas"
"20820";494;-1;525;5;2;158,43;"Botellas"
"20821";494;-1;542;5;1;24,294;"Botellas"
"20822";494;-1;532;5;1;149,874;"Botellas"
"20823";494;-1;402;5;1;72,162;"Botellas"
"20824";494;-1;512;5;2;218,454;"Botellas"
"20825";494;-1;592;5;2;338,994;"Botellas"
"20826";230;-1;576;8;4;1430,442;"Botellas"
"20827";230;-1;572;8;6;445,41;"Botellas"
"20828";230;-1;574;8;2;1430,442;"Botellas"
"20829";230;-1;561;8;2;1430,442;"Botellas"
"20830";230;-1;523;8;3;31,584;"Botellas"
"20831";230;-1;506;8;2;200,052;"Botellas"
"20832";230;-1;493;8;7;200,052;"Botellas"
"20833";230;-1;234;8;10;29,994;"Botellas"
"20834";230;-1;488;8;1;32,394;"Botellas"
"20835";230;-1;463;8;5;14,694;"Botellas"
"20836";230;-1;467;8;3;14,694;"Botellas"
"20837";230;-1;222;8;10;20,994;"Botellas"
"20838";230;-1;484;8;12;4,611;"Botellas"
"20839";230;-1;568;8;11;430,563;"Botellas"
"20840";230;-1;570;8;4;445,41;"Botellas"
"20841";230;-1;560;8;3;728,91;"Botellas"
"20842";230;-1;564;8;11;1382,7606;"Botellas"
"20843";230;-1;522;8;3;23,484;"Botellas"
"20844";230;-1;497;8;4;602,346;"Botellas"
"20845";230;-1;496;8;4;602,346;"Botellas"
"20846";230;-1;491;8;9;32,394;"Botellas"
"20847";230;-1;472;8;5;38,1;"Botellas"
"20848";230;-1;480;8;5;1,374;"Botellas"
"20849";230;-1;562;8;4;1430,442;"Botellas"
"20850";230;-1;237;8;8;29,994;"Botellas"
"20851";230;-1;465;8;12;14,2042;"Botellas"
"20852";230;-1;217;8;4;20,994;"Botellas"
"20853";230;-1;566;8;1;445,41;"Botellas"
"20854";230;-1;487;8;9;32,994;"Botellas"
"20855";230;-1;483;8;7;72;"Botellas"
"20856";230;-1;579;8;5;728,91;"Botellas"
"20857";230;-1;548;8;3;48,594;"Botellas"
"20858";230;-1;471;8;6;38,1;"Botellas"
"20859";230;-1;502;8;3;200,052;"Botellas"
"20860";230;-1;586;8;3;445,41;"Botellas"
"20861";230;-1;225;8;6;5,394;"Botellas"
"20862";230;-1;231;8;4;29,994;"Botellas"
"20863";230;-1;573;8;5;1430,442;"Botellas"
"20864";230;-1;569;8;10;445,41;"Botellas"
"20865";230;-1;214;8;2;20,994;"Botellas"
"20866";230;-1;477;8;8;2,994;"Botellas"
"20867";230;-1;490;8;11;31,3142;"Botellas"
"20868";230;-1;507;8;4;200,052;"Botellas"
"20869";230;-1;495;8;1;602,346;"Botellas"
"20870";230;-1;492;8;3;602,346;"Botellas"
"20871";230;-1;499;8;4;602,346;"Botellas"
"20872";230;-1;503;8;4;200,052;"Botellas"
"20873";230;-1;577;8;1;728,91;"Botellas"
"20874";230;-1;498;8;2;602,346;"Botellas"
"20875";353;-1;475;6;2;41,994;"Botellas"
"20876";353;-1;361;6;1;1376,994;"Botellas"
"20877";353;-1;359;6;3;1376,994;"Botellas"
"20878";353;-1;474;6;3;41,994;"Botellas"
"20879";353;-1;476;6;4;41,994;"Botellas"
"20880";358;-1;548;10;1;48,594;"Botellas"
"20881";18;-1;556;3;1;105,294;"Botellas"
"20882";18;-1;475;3;2;41,994;"Botellas"
"20883";18;-1;533;3;3;149,874;"Botellas"
"20884";18;-1;532;3;3;149,874;"Botellas"
"20885";18;-1;559;3;2;12,144;"Botellas"
"20886";18;-1;591;3;2;338,994;"Botellas"
"20887";18;-1;599;3;2;323,994;"Botellas"
"20888";18;-1;531;3;1;149,874;"Botellas"
"20889";18;-1;295;3;1;818,7;"Botellas"
"20890";18;-1;595;3;2;338,994;"Botellas"
"20891";18;-1;551;3;6;158,43;"Botellas"
"20892";18;-1;357;3;2;1391,994;"Botellas"
"20893";18;-1;555;3;2;63,9;"Botellas"
"20894";18;-1;542;3;2;24,294;"Botellas"
"20895";18;-1;516;3;2;23,484;"Botellas"
"20896";18;-1;603;3;1;72,894;"Botellas"
"20897";18;-1;298;3;4;809,76;"Botellas"
"20898";18;-1;359;3;2;1376,994;"Botellas"
"20899";18;-1;601;3;2;32,394;"Botellas"
"20900";18;-1;524;3;2;158,43;"Botellas"
"20901";18;-1;476;3;5;41,994;"Botellas"
"20902";18;-1;474;3;2;41,994;"Botellas"
"20903";18;-1;309;3;2;818,7;"Botellas"
"20904";18;-1;353;3;4;1391,994;"Botellas"
"20905";18;-1;355;3;2;1391,994;"Botellas"
"20906";18;-1;398;3;3;26,724;"Botellas"
"20907";18;-1;512;3;1;218,454;"Botellas"
"20908";18;-1;558;3;2;242,994;"Botellas"
"20909";18;-1;363;3;3;1376,994;"Botellas"
"20910";18;-1;511;3;6;218,454;"Botellas"
"20911";18;-1;544;3;6;48,594;"Botellas"
"20912";18;-1;592;3;4;338,994;"Botellas"
"20913";18;-1;527;3;3;158,43;"Botellas"
"20914";18;-1;501;3;2;72,876;"Botellas"
"20915";18;-1;594;3;1;338,994;"Botellas"
"20916";210;-1;234;6;3;29,994;"Botellas"
"20917";210;-1;481;6;1;5,394;"Botellas"
"20918";210;-1;545;6;1;24,294;"Botellas"
"20919";210;-1;471;6;3;38,1;"Botellas"
"20920";210;-1;606;6;1;323,994;"Botellas"
"20921";210;-1;483;6;2;72;"Botellas"
"20922";210;-1;547;6;2;48,594;"Botellas"
"20923";210;-1;490;6;4;32,394;"Botellas"
"20924";210;-1;225;6;2;5,394;"Botellas"
"20925";210;-1;390;6;1;672,294;"Botellas"
"20926";210;-1;580;6;2;1020,594;"Botellas"
"20927";210;-1;491;6;8;32,394;"Botellas"
"20928";210;-1;484;6;1;4,77;"Botellas"
"20929";210;-1;583;6;1;1020,594;"Botellas"
"20930";206;-1;287;5;1;202,332;"Botellas"
"20931";206;-1;231;5;1;29,994;"Botellas"
"20932";206;-1;380;5;2;1466,01;"Botellas"
"20933";206;-1;376;5;2;1466,01;"Botellas"
"20934";206;-1;386;5;1;672,294;"Botellas"
"20935";206;-1;372;5;1;1466,01;"Botellas"
"20936";206;-1;547;5;4;48,594;"Botellas"
"20937";206;-1;606;5;5;323,994;"Botellas"
"20938";206;-1;388;5;5;672,294;"Botellas"
"20939";206;-1;584;5;1;323,994;"Botellas"
"20940";206;-1;434;5;1;356,898;"Botellas"
"20941";206;-1;545;5;2;24,294;"Botellas"
"20942";206;-1;378;5;3;1466,01;"Botellas"
"20943";206;-1;580;5;1;1020,594;"Botellas"
"20944";206;-1;582;5;2;1020,594;"Botellas"
"20945";206;-1;482;5;5;5,394;"Botellas"
"20946";206;-1;382;5;1;672,294;"Botellas"
"20947";206;-1;604;5;1;323,994;"Botellas"
"20948";206;-1;374;5;2;1466,01;"Botellas"
"20949";206;-1;583;5;2;1020,594;"Botellas"
"20950";206;-1;481;5;4;5,394;"Botellas"
"20951";206;-1;546;5;3;37,254;"Botellas"
"20952";178;-1;560;10;2;728,91;"Botellas"
"20953";178;-1;554;10;1;54,942;"Botellas"
"20954";64;-1;556;6;1;105,294;"Botellas"
"20955";64;-1;571;6;1;445,41;"Botellas"
"20956";64;-1;574;6;1;1430,442;"Botellas"
"20957";64;-1;568;6;2;445,41;"Botellas"
"20958";64;-1;575;6;2;1430,442;"Botellas"
"20959";64;-1;569;6;1;445,41;"Botellas"
"20960";64;-1;552;6;1;54,894;"Botellas"
"20961";64;-1;585;6;1;445,41;"Botellas"
"20962";64;-1;564;6;2;1430,442;"Botellas"
"20963";64;-1;579;6;1;728,91;"Botellas"
"20964";64;-1;560;6;1;728,91;"Botellas"
"20965";64;-1;567;6;3;445,41;"Botellas"
"20966";64;-1;578;6;1;728,91;"Botellas"
"20967";64;-1;565;6;2;445,41;"Botellas"
"20968";64;-1;562;6;1;1430,442;"Botellas"
"20969";64;-1;577;6;3;728,91;"Botellas"
"20970";64;-1;570;6;4;445,41;"Botellas"
"20971";64;-1;561;6;1;1430,442;"Botellas"
"20972";64;-1;558;6;2;242,994;"Botellas"
"20973";64;-1;514;6;2;63,9;"Botellas"
"20974";64;-1;559;6;1;12,144;"Botellas"
"20975";64;-1;573;6;2;1430,442;"Botellas"
"20976";64;-1;555;6;1;63,9;"Botellas"
"20977";64;-1;601;6;3;32,394;"Botellas"
"20978";681;-1;384;8;1;672,294;"Botellas"
"20979";28;-1;225;6;1;5,394;"Botellas"
"20980";28;-1;463;6;2;14,694;"Botellas"
"20981";28;-1;488;6;3;32,394;"Botellas"
"20982";28;-1;231;6;3;29,994;"Botellas"
"20983";101;-1;477;6;5;2,994;"Botellas"
"20984";101;-1;547;6;1;48,594;"Botellas"
"20985";101;-1;545;6;3;24,294;"Botellas"
"20986";101;-1;583;6;1;1020,594;"Botellas"
"20987";101;-1;484;6;1;4,77;"Botellas"
"20988";101;-1;546;6;3;37,254;"Botellas"
"20989";101;-1;605;6;2;323,994;"Botellas"
"20990";101;-1;481;6;2;5,394;"Botellas"
"20991";101;-1;482;6;3;5,394;"Botellas"
"20992";101;-1;225;6;2;5,394;"Botellas"
"20993";101;-1;491;6;4;32,394;"Botellas"
"20994";101;-1;471;6;1;38,1;"Botellas"
"20995";101;-1;234;6;3;29,994;"Botellas"
"20996";101;-1;483;6;3;72;"Botellas"
"20997";101;-1;580;6;1;1020,594;"Botellas"
"20998";12;-1;583;6;17;935,5445;"Cajas"
"20999";12;-1;580;6;5;1020,594;"Botellas"
"21000";12;-1;547;6;5;48,594;"Botellas"
"21001";12;-1;463;6;5;14,694;"Botellas"
"21002";12;-1;465;6;6;14,694;"Botellas"
"21003";12;-1;222;6;8;20,994;"Botellas"
"21004";12;-1;472;6;12;36,83;"Botellas"
"21005";12;-1;490;6;8;32,394;"Botellas"
